Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,is_mitm,is_ssl_stripping,is_weak_cert,is_encrypted_malware
412054,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,106.78212079,4.8537327632,412054.0,0.0,412054,412054,412054,412054.0,0.0,412054,412054,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8537327632,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
12410893,6,4,178,0,109,0,29.6666666667,43.6470693938,0,0,0.0,0.0,14.3422395149,0.805743793,1378988.11111111,4136181.73680755,12408806,14,12410893,2482178.6,5549231.70938179,12408946,77,1998,666.0,950.8170170964,1757,14,0,0,0,0,132,92,0.4834462758,0.3222975172,0,109,16.1818181818,34.533514683,1192.5636363636,1,2,0,3,9,0,0,17.8,29.6666666667,0.0,0,0,0,1
11958317,19,22,1645,12928,517,0,86.5789473684,169.0651799979,1460,0,587.6363636364,593.2287397474,1218.6497481209,3.4285761115,298957.925,1181196.94230856,7092461,9,4865856,270325.333333333,614553.76946625,2486668,164,11958172,569436.761904762,1608508.19150625,7132396,212,0,0,0,0,392,452,1.5888523444,1.8397237671,0,1460,346.9761904762,508.1703904801,258237.145760743,1,2,0,17,40,0,1,355.4390243902,86.5789473684,587.6363636364,0,0,0,1
650951,245,35,352100,0,1460,0,1437.1428571429,178.2795741452,0,0,0.0,0.0,540900.928026841,430.1399030035,2333.1577060932,18814.7798849448,215592,16,601623,2465.6680327869,21604.8913649049,255146,16,650557,19134.0294117647,51605.9565163635,215978,104,0,0,0,0,4912,712,376.372415128,53.7674878754,0,1460,1253.024911032,509.1418860117,259225.46009151,0,2,1,21,279,0,0,1257.5,1437.1428571429,0.0,0,0,0,1
625,1,1,47,234,47,47,47.0,0.0,234,234,234.0,0.0,449600.0,3200.0,625.0,0.0,625,625,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1600.0,1600.0,47,234,109.3333333333,107.9645003385,11656.3333333333,0,0,0,0,0,0,1,164.0,47.0,234.0,0,0,0,1
690,1,1,33,345,33,33,33.0,0.0,345,345,345.0,0.0,547826.086956522,2898.5507246377,690.0,0.0,690,690,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1449.2753623188,1449.2753623188,33,345,137.0,180.1332839872,32448.0,0,0,0,0,0,0,1,205.5,33.0,345.0,0,0,0,1
527519,5,5,0,3160,0,0,0.0,0.0,1460,0,632.0,675.8860850765,5990.3055624537,18.9566631723,58613.2222222222,165824.412677822,500195,18,527494,131873.5,245915.018435909,500277,102,527090,131772.5,245989.64768258,500278,43,0,0,0,0,112,112,9.4783315862,9.4783315862,0,1460,287.2727272727,540.0579766857,291662.618181818,1,2,0,2,9,0,1,316.0,0.0,632.0,0,0,0,1
212,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9433.962264151,212.0,0.0,212,212,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4716.9811320755,4716.9811320755,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
9504680,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.3126796483,0.3156339824,4752340.0,2279319.11117509,6364062,3140618,9504680,4752340.0,2279319.11117509,6364062,3140618,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3156339824,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
274417,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,335.2561976845,7.2881782105,274417.0,0.0,274417,274417,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.6440891053,3.6440891053,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,1
326004,2,2,82,98,41,41,41.0,0.0,57,41,49.0,11.313708499,552.1404645342,12.2697881008,108668.0,142232.617844853,269655,23,23,23.0,0.0,23,23,56326,56326.0,0.0,56326,56326,0,0,0,0,16,16,6.1348940504,6.1348940504,41,57,44.2,7.155417528,51.2,0,0,0,0,0,0,1,55.25,41.0,49.0,0,0,0,1
1233,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1622.0600162206,1233.0,0.0,1233,1233,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,811.0300081103,811.0300081103,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
373566,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,262.3365081405,5.3538062886,373566.0,0.0,373566,373566,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.6769031443,2.6769031443,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,1
91814522,74,80,473,82269,143,0,6.3918918919,23.7422330876,1460,0,1028.3625,538.3581049904,901.1864158047,1.6772945787,600094.91503268,2887125.59932905,25152274,4,91814522,1257733.17808219,4093772.05291458,25152441,12,90869893,1150251.81012658,4033002.18681399,25152274,4,0,0,0,0,1480,1600,0.8059727197,0.8713218591,0,1460,533.8193548387,641.4966922101,411518.006116464,0,0,0,40,154,0,1,537.2857142857,6.3918918919,1028.3625,0,0,0,1
9395298,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.3861731687,0.3193086584,4697649.0,2296882.2294062,6321790,3073508,9395298,4697649.0,2296882.2294062,6321790,3073508,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3193086584,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
946499,5,3,117,110,45,0,23.4,21.9613296501,110,0,36.6666666667,63.5085296109,239.8312095417,8.4522012173,135214.142857143,357396.416133136,945713,7,946499,236624.75,472805.521011458,945833,24,946185,473092.5,668386.320955553,945713,472,1,0,0,0,100,60,5.2826257608,3.1695754565,0,110,29.7777777778,36.1724265767,1308.4444444445,1,0,0,4,8,0,0,33.5,23.4,36.6666666667,0,0,0,1
412425,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,106.6860641329,4.8493665515,412425.0,0.0,412425,412425,412425,412425.0,0.0,412425,412425,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8493665515,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
13138385,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3044514223,4379461.66666667,7585031.82946033,13137902,19,13138385,6569192.5,9289558.06218899,13137902,483,0,0.0,0.0,0,0,0,0,0,0,72,32,0.2283385667,0.0761128556,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
22503185,23,23,2286,2475,1410,0,99.3913043478,289.2841853972,954,0,107.6086956522,235.7797005547,211.5700510839,2.0441550829,500070.777777778,2964506.63330189,19919957,1,2583228,117419.454545455,202792.332816868,688211,15,22503033,1022865.13636364,4225499.70587625,19919979,2,0,0,0,0,472,472,1.0220775415,1.0220775415,0,1410,101.2978723404,258.5647606116,66855.7354301572,1,2,0,21,45,0,1,103.5,99.3913043478,107.6086956522,0,0,0,1
9415213,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.372665175,0.3186332587,4707606.5,2285375.48075595,6323611,3091602,9415213,4707606.5,2285375.48075595,6323611,3091602,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3186332587,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
1030564,2,2,94,110,47,47,47.0,0.0,63,47,55.0,11.313708499,197.9498604648,3.881369813,343521.333333333,458363.421016919,863987,20,20,20.0,0.0,20,20,166557,166557.0,0.0,166557,166557,0,0,0,0,16,16,1.9406849065,1.9406849065,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,1,62.75,47.0,55.0,0,0,0,1
15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.333333333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
124666,1,1,37,225,37,37,37.0,0.0,225,225,225.0,0.0,2101.6155166605,16.0428665394,124666.0,0.0,124666,124666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8.0214332697,8.0214332697,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,1,149.5,37.0,225.0,0,0,0,1
410577,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.1662562686,4.8711934668,410577.0,0.0,410577,410577,410577,410577.0,0.0,410577,410577,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8711934668,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
92956782,19,19,2844,5266,1125,0,149.6842105263,324.9468422564,1460,0,277.1578947368,464.0852727149,87.2448445989,0.4087921202,2512345.45945946,10315767.0983241,45134063,0,92956554,5164253.0,14527712.6232093,45134508,9,92956387,5164243.72222222,14520909.8238173,45134291,11,0,0,0,0,392,392,0.2043960601,0.2043960601,0,1460,207.9487179487,396.5685676902,157266.628879892,0,2,0,14,37,0,1,213.4210526316,149.6842105263,277.1578947368,0,0,0,1
655,1,1,39,378,39,39,39.0,0.0,378,378,378.0,0.0,636641.221374046,3053.4351145038,655.0,0.0,655,655,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1526.7175572519,1526.7175572519,39,378,152.0,195.7217412553,38307.0,0,0,0,0,0,0,1,228.0,39.0,378.0,0,0,0,1
65003910,2,0,206,0,103,103,103.0,0.0,0,0,0.0,0.0,3.1690401393,0.03076738,65003910.0,0.0,65003910,65003910,65003910,65003910.0,0.0,65003910,65003910,0,0.0,0.0,0,0,0,0,0,0,16,0,0.03076738,0.0,103,103,103.0,0.0,0.0,0,0,0,0,0,0,0,154.5,103.0,0.0,0,0,0,1
90415025,26,33,1106,20988,262,0,42.5384615385,79.395330225,2640,0,636.0,709.5617925875,244.3620404905,0.6525464103,1558879.74137931,8287995.03762608,45070893,1,90389603,3615584.12,12479419.3551672,45095923,7,90388290,2824634.0625,11079706.0325583,45096315,2,0,0,0,0,840,1064,0.2875628249,0.3649835854,0,2640,368.2333333333,604.0618546919,364890.724293785,0,2,0,30,58,0,1,374.4745762712,42.5384615385,636.0,0,0,0,1
39017,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.2597073071,39017.0,0.0,39017,39017,39017,39017.0,0.0,39017,39017,0,0.0,0.0,0,0,0,0,0,0,40,0,51.2597073071,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
98027822,29,27,310,792,306,0,10.6896551724,56.801096222,369,0,29.3333333333,69.5164618025,11.2417064617,0.5712663901,1782324.03636364,13209956.9467795,97968744,6,98027807,3500993.10714286,18513941.4101922,97968744,130,98027407,3770284.88461539,19212943.4630064,97969478,183,1,0,0,0,580,540,0.2958343806,0.2754320095,0,369,24.701754386,73.3613767865,5381.89160401,0,0,0,28,56,0,0,25.1428571429,10.6896551724,29.3333333333,0,0,0,1
621,1,1,33,185,33,33,33.0,0.0,185,185,185.0,0.0,351046.698872786,3220.6119162641,621.0,0.0,621,621,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1610.3059581321,1610.3059581321,33,185,83.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,1,125.5,33.0,185.0,0,0,0,1
21745074,10,10,1615,507,1460,0,161.5,457.4045741403,325,0,50.7,102.8559402487,97.5853197832,0.9197485371,1144477.57894737,4380906.55787696,19206350,10,2538724,282080.444444444,315909.827710816,803021,397,21744703,2416078.11111111,6303279.42913557,19206369,16387,0,0,0,0,212,212,0.4598742685,0.4598742685,0,1460,101.0476190476,320.1787744668,102514.447619048,1,2,0,8,19,0,1,106.1,161.5,50.7,0,0,0,1
422918,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.7290491301,422918.0,0.0,422918,422918,422918,422918.0,0.0,422918,422918,0,0.0,0.0,0,0,0,0,0,0,40,0,4.7290491301,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
418947,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,105.025217987,4.7738735449,418947.0,0.0,418947,418947,418947,418947.0,0.0,418947,418947,0,0.0,0.0,0,0,0,0,0,0,16,0,4.7738735449,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.333333333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
421,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4750.593824228,421.0,0.0,421,421,421,421.0,0.0,421,421,0,0.0,0.0,0,0,0,0,0,0,40,0,4750.593824228,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
739496,5,5,0,3160,0,0,0.0,0.0,1460,0,632.0,762.1810808463,4273.1806527689,13.5227235847,82166.2222222222,235337.429642937,709179,13,709557,177389.25,354586.507945405,709269,38,739322,184830.5,349867.809701988,709207,41,0,0,0,0,112,112,6.7613617924,6.7613617924,0,1460,287.2727272727,584.210422863,341301.818181818,1,2,0,1,9,0,1,316.0,0.0,632.0,0,0,0,1
7589656,12,10,6221,1391,1460,0,518.4166666667,662.3310705151,922,0,139.1,292.1789596197,1002.9440069484,2.898682101,361412.190476191,731533.708892736,2601841,7,7589656,689968.727272727,906076.258075345,2601841,21,5517254,613028.222222222,849335.032349687,2602034,9,0,0,0,0,252,212,1.5810993278,1.3175827732,0,1460,330.9565217391,543.2704397913,295142.770750988,1,2,0,6,21,0,0,346.0,518.4166666667,139.1,0,0,0,1
420,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,976190.476190476,4761.9047619048,420.0,0.0,420,420,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2380.9523809524,2380.9523809524,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
5999,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333.3888981497,5999.0,0.0,5999,5999,5999,5999.0,0.0,5999,5999,0,0.0,0.0,0,0,0,0,0,0,40,0,333.3888981497,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
86328775,36,43,2178,40154,1068,0,60.5,207.3643446414,1460,0,933.8139534884,578.2175919238,490.3579368525,0.915106232,1106779.16666667,7121247.51158104,58191311,3,86328775,2466536.42857143,10554454.4194247,58191311,10,86328625,2055443.45238095,9656419.87255155,58192284,4,0,0,0,0,732,872,0.4170104348,0.4980957971,0,1460,529.15,624.147521916,389560.129113924,0,2,0,23,78,0,1,535.8481012658,60.5,933.8139534884,0,0,0,1
664,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,617469.879518072,3012.0481927711,664.0,0.0,664,664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1506.0240963856,1506.0240963856,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
199204,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.039959037,199204.0,0.0,199204,199204,199204,199204.0,0.0,199204,199204,0,0.0,0.0,0,0,0,0,0,0,40,0,10.039959037,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
129342,1,1,37,213,37,37,37.0,0.0,213,213,213.0,0.0,1932.8601691639,15.4628813533,129342.0,0.0,129342,129342,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.7314406767,7.7314406767,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,1,143.5,37.0,213.0,0,0,0,1
410765,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.117208136,4.8689640062,410765.0,0.0,410765,410765,410765,410765.0,0.0,410765,410765,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8689640062,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
21,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.142857143,10.5,10.6066017178,18,3,21,10.5,10.6066017178,18,3,0,0.0,0.0,0,0,0,0,0,0,60,0,142857.142857143,0.0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,1
580874,1,1,30,46,30,30,30.0,0.0,46,46,46.0,0.0,130.8373244456,3.4430874854,580874.0,0.0,580874,580874,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1.7215437427,1.7215437427,30,46,35.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,53.0,30.0,46.0,0,0,0,1
751,1,1,37,213,37,37,37.0,0.0,213,213,213.0,0.0,332889.48069241,2663.1158455393,751.0,0.0,751,751,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1331.5579227696,1331.5579227696,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,1,143.5,37.0,213.0,0,0,0,1
130644,1,1,45,233,45,45,45.0,0.0,233,233,233.0,0.0,2127.9201494137,15.3087780533,130644.0,0.0,130644,130644,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.6543890267,7.6543890267,45,233,107.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,1,161.5,45.0,233.0,0,0,0,1
443353,2,2,82,98,41,41,41.0,0.0,57,41,49.0,11.313708499,405.9970271995,9.02215616,147784.333333333,255874.713634101,443243,19,19,19.0,0.0,19,19,91,91.0,0.0,91,91,0,0,0,0,16,16,4.51107808,4.51107808,41,57,44.2,7.155417528,51.2,0,0,0,0,0,0,1,55.25,41.0,49.0,0,0,0,1
350020,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.7139592023,350020.0,0.0,350020,350020,350020,350020.0,0.0,350020,350020,0,0.0,0.0,0,0,0,0,0,0,40,0,5.7139592023,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
5705886,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7010304798,1901962.0,3294112.08811859,5705675,9,5705886,2852943.0,4034372.28421572,5705675,211,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5257728598,0.1752576199,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
171179,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.5255142278,85589.5,120925.866184617,171097,82,171179,85589.5,120925.866184617,171097,82,0,0.0,0.0,0,0,0,0,0,0,60,0,17.5255142278,0.0,0,0,0.0,0.0,0.0,2,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
624083,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,163.4397988729,3.2047019387,624083.0,0.0,624083,624083,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1.6023509693,1.6023509693,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,1
6954,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,287.604256543,6954.0,0.0,6954,6954,6954,6954.0,0.0,6954,6954,0,0.0,0.0,0,0,0,0,0,0,40,0,287.604256543,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12500.0,12500.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
30653,1,1,21,21,21,21,21.0,0.0,21,21,21.0,0.0,1370.1758392327,65.2464685349,30653.0,0.0,30653,30653,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,32.6232342674,32.6232342674,21,21,21.0,0.0,0.0,0,0,0,0,0,0,1,31.5,21.0,21.0,0,0,0,1
112130691,65,64,9740,29688,1112,0,149.8461538462,268.4787137029,1460,0,463.875,606.8329311674,351.625408248,1.1504432805,876021.0234375,4608199.68721741,44371071,0,112130672,1752041.75,6427887.35887991,44409767,1,112130600,1779850.79365079,6470543.47999981,44371071,55,1,0,0,0,1300,1280,0.5796807227,0.5707625578,0,1460,307.1230769231,490.4476205015,240538.868455575,0,0,0,57,129,0,0,309.503875969,149.8461538462,463.875,0,0,0,1
116298913,24,24,1529,12529,634,0,63.7083333333,164.4729339876,1460,0,522.0416666667,635.2497269419,120.8781719224,0.412729567,2474444.95744681,9040502.04792803,49023126,4,116298913,5056474.47826087,12539649.9831331,49023132,18,116298027,5056435.95652174,12539726.5175919,49023204,33,1,0,0,0,480,480,0.2063647835,0.2063647835,0,1460,287.0204081633,510.4145165858,260522.978741497,0,0,0,21,48,0,1,293.0,63.7083333333,522.0416666667,0,0,0,1
953,1,1,34,216,34,34,34.0,0.0,216,216,216.0,0.0,262329.485834208,2098.6358866737,953.0,0.0,953,953,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1049.3179433368,1049.3179433368,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,1,142.0,34.0,216.0,0,0,0,1
22352560,20,20,1808,15000,774,0,90.4,226.1553727674,1460,0,750.0,620.625236524,751.9496648259,1.7895042,573142.564102564,1864641.40582537,9899137,4,12453423,655443.315789474,1468932.87413649,5770636,15,22352387,1176441.42105263,2567396.58331899,9899142,16,0,0,0,0,412,412,0.8947521,0.8947521,0,1460,409.9512195122,565.9748206069,320327.497560976,1,2,0,11,39,0,1,420.2,90.4,750.0,0,0,0,1
9456582,3,0,60,0,20,20,20.0,0.0,0,0,0.0,0.0,6.3447871546,0.3172393577,4728291.0,2229374.74500632,6304697,3151885,9456582,4728291.0,2229374.74500632,6304697,3151885,0,0.0,0.0,0,0,0,0,0,0,24,0,0.3172393577,0.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,26.6666666667,20.0,0.0,0,0,0,1
22463,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89.0353024974,22463.0,0.0,22463,22463,22463,22463.0,0.0,22463,22463,0,0.0,0.0,0,0,0,0,0,0,40,0,89.0353024974,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
232144,2,0,146,0,73,73,73.0,0.0,0,0,0.0,0.0,628.9199807016,8.6153422014,232144.0,0.0,232144,232144,232144,232144.0,0.0,232144,232144,0,0.0,0.0,0,0,0,0,0,0,16,0,8.6153422014,0.0,73,73,73.0,0.0,0.0,0,0,0,0,0,0,0,109.5,73.0,0.0,0,0,0,1
549325,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.6408319301,549325.0,0.0,549325,549325,549325,549325.0,0.0,549325,549325,0,0.0,0.0,0,0,0,0,0,0,40,0,3.6408319301,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
128754,1,1,37,225,37,37,37.0,0.0,225,225,225.0,0.0,2034.888236482,15.5334979884,128754.0,0.0,128754,128754,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.7667489942,7.7667489942,37,225,99.6666666667,108.5418506077,11781.3333333333,0,0,0,0,0,0,1,149.5,37.0,225.0,0,0,0,1
132464,1,1,34,141,34,34,34.0,0.0,141,141,141.0,0.0,1321.1136610702,15.0984418408,132464.0,0.0,132464,132464,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.5492209204,7.5492209204,34,141,69.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,1,104.5,34.0,141.0,0,0,0,1
110872134,215,287,42680,20563,1338,0,198.511627907,310.8348700724,468,0,71.6480836237,92.4827229461,570.4138426703,4.5277382322,221301.664670659,1446478.37915286,17599816,3,110846929,517976.303738318,2189701.72876763,17661570,3,110846861,387576.437062937,1903113.77291647,17599816,9,1,0,0,0,6880,9184,1.9391707568,2.5885674754,0,1338,126.3558648111,223.767386425,50071.8432274876,0,0,0,287,502,0,1,126.6075697211,198.511627907,71.6480836237,0,0,0,1
613,1,1,33,345,33,33,33.0,0.0,345,345,345.0,0.0,616639.477977161,3262.6427406199,613.0,0.0,613,613,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1631.32137031,1631.32137031,33,345,137.0,180.1332839872,32448.0,0,0,0,0,0,0,1,205.5,33.0,345.0,0,0,0,1
111107465,10,9,1615,1602,1460,0,161.5,457.3049675363,1405,0,178.0,464.2539714424,28.9539501239,0.1710056115,6172636.94444444,25944530.5796852,110129655,8,111107465,12345273.8888889,36669458.3257244,110129663,64,111106644,13888330.5,38887680.5083019,110129674,14,0,0,0,0,212,192,0.0900029534,0.0810026581,0,1460,160.85,437.392305542,191312.028947368,0,2,0,8,18,0,0,169.3157894737,161.5,178.0,0,0,0,1
52977910,195,290,2155,348529,583,0,11.0512820513,77.1153737056,1460,0,1201.824137931,409.0012733842,6619.4381771572,9.1547590307,109458.491735537,2053019.27808711,45032639,0,51946000,267762.886597938,3240465.95414172,45032639,6,52976954,183311.259515571,2656189.49121322,45033142,0,0,0,0,0,3912,5812,3.6807794041,5.4739796266,0,1460,721.5720164609,666.3468725797,444018.154596751,1,2,0,103,484,0,1,723.0597938144,11.0512820513,1201.824137931,0,0,0,1
271523,1,1,41,92,41,41,41.0,0.0,92,92,92.0,0.0,489.8295908634,7.3658585092,271523.0,0.0,271523,271523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.6829292546,3.6829292546,41,92,58.0,29.4448637287,867.0,0,0,0,0,0,0,1,87.0,41.0,92.0,0,0,0,1
