pcap_file,label,src_ip,dst_ip,src_port,dst_port,tls_version,cipher_suite,cert_issuer,cert_subject,cert_expiry,handshake_time
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51282,443,0x0303,0xcc14,NA,NA,NA,0.000214
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51282,0x0303,0x0005,NA,NA,NA,0.002988
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51282,NA,NA,NA,NA,NA,0.000144
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51276,38925,0x0303,0x0005,NA,NA,NA,0.000331
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51276,38925,NA,NA,NA,NA,NA,0.000251
Htbot.pcap,Malware,23.62.237.23,10.0.2.109,443,51269,0x0303,0x0005,NA,NA,NA,0.026932
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51250,38925,0x0303,0x0005,NA,NA,NA,0.000208
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51263,0x0303,0xc02b,NA,NA,NA,0.018795
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51253,38925,0x0303,0xc02b,NA,NA,NA,0.000314
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51258,NA,NA,NA,NA,NA,0.010593
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51261,443,NA,NA,NA,NA,NA,0.000242
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51261,NA,NA,NA,NA,NA,0.004247
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51258,38925,NA,NA,NA,NA,NA,0.000177
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51247,NA,NA,NA,NA,NA,0.089069
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51251,NA,NA,NA,NA,NA,7.9e-05
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51279,443,NA,NA,NA,NA,NA,7.5e-05
Htbot.pcap,Malware,10.0.2.109,31.13.64.7,51259,443,NA,NA,NA,NA,NA,9.4e-05
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51288,0x0303,0xcc14,NA,NA,NA,0.000864
Htbot.pcap,Malware,10.0.2.109,23.62.237.16,51290,443,0x0303,0xcc14,NA,NA,NA,0.000183
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51253,NA,NA,NA,NA,NA,0.000899
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51263,443,NA,NA,NA,NA,NA,0.000178
Htbot.pcap,Malware,23.62.237.16,10.0.2.109,443,51290,0x0303,0x0005,NA,NA,NA,0.00192
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51288,38925,0x0303,0x0005,NA,NA,NA,0.000153
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51266,0x0303,0xcc14,NA,NA,NA,0.027483
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51281,443,0x0303,0xcc14,NA,NA,NA,0.000223
Htbot.pcap,Malware,23.62.237.22,10.0.2.109,443,51281,0x0303,0x0005,NA,NA,NA,0.006822
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51266,38925,0x0303,0x0005,NA,NA,NA,0.000273
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51268,0x0303,0xcc14,NA,NA,NA,0.029185
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51274,443,0x0303,0xcc14,NA,NA,NA,0.000346
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51271,0x0303,0xcc14,NA,NA,NA,0.080955
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51292,443,0x0303,0xcc14,NA,NA,NA,0.000259
Htbot.pcap,Malware,23.62.237.22,10.0.2.109,443,51292,0x0303,0x0005,NA,NA,NA,0.001548
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51271,38925,0x0303,0x0005,NA,NA,NA,0.00025
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51274,0x0303,0x0005,NA,NA,NA,0.019234
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51268,38925,0x0303,0x0005,NA,NA,NA,0.00016
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51284,0x0303,0xcc14,NA,NA,NA,0.049398
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51293,443,0x0303,0xcc14,NA,NA,NA,0.000211
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51276,NA,NA,NA,NA,NA,0.004109
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51282,443,NA,NA,NA,NA,NA,0.00021
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51260,0x0303,0xcc14,NA,NA,NA,0.007645
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51287,443,0x0303,0xcc14,NA,NA,NA,0.000125
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51286,0x0303,0xcc14,NA,NA,NA,0.02575
Htbot.pcap,Malware,10.0.2.109,23.62.237.8,51289,443,0x0303,0xcc14,NA,NA,NA,0.000209
Htbot.pcap,Malware,23.62.237.8,10.0.2.109,443,51289,0x0303,0x0005,NA,NA,NA,0.001541
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51286,38925,0x0303,0x0005,NA,NA,NA,0.000175
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51293,0x0303,0x0005,NA,NA,NA,0.003581
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51284,38925,0x0303,0x0005,NA,NA,NA,0.000201
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51268,NA,NA,NA,NA,NA,0.006607
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51274,443,NA,NA,NA,NA,NA,0.000291
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51266,NA,NA,NA,NA,NA,0.00232
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51281,443,NA,NA,NA,NA,NA,0.000278
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51282,NA,NA,NA,NA,NA,0.001563
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51276,38925,NA,NA,NA,NA,NA,0.000192
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51287,0x0303,0x0005,NA,NA,NA,0.019118
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51260,38925,0x0303,0x0005,NA,NA,NA,0.000187
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51271,NA,NA,NA,NA,NA,0.035399
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51292,443,NA,NA,NA,NA,NA,0.000303
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51286,NA,NA,NA,NA,NA,0.002585
Htbot.pcap,Malware,10.0.2.109,23.62.237.8,51289,443,NA,NA,NA,NA,NA,0.000173
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51250,NA,NA,NA,NA,NA,0.000752
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51269,443,NA,NA,NA,NA,NA,0.000173
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51264,0x0303,0xcc14,NA,NA,NA,0.019771
Htbot.pcap,Malware,10.0.2.109,23.62.237.8,51283,443,0x0303,0xcc14,NA,NA,NA,0.000205
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51288,NA,NA,NA,NA,NA,0.005675
Htbot.pcap,Malware,10.0.2.109,23.62.237.16,51290,443,NA,NA,NA,NA,NA,0.000137
Htbot.pcap,Malware,23.62.237.8,10.0.2.109,443,51283,0x0303,0x0005,NA,NA,NA,0.014658
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51264,38925,0x0303,0x0005,NA,NA,NA,0.000144
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51270,0x0303,0xcc14,NA,NA,NA,0.007492
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51291,443,0x0303,0xcc14,NA,NA,NA,0.000154
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51284,NA,NA,NA,NA,NA,0.012084
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51293,443,NA,NA,NA,NA,NA,0.00032
Htbot.pcap,Malware,195.113.232.90,10.0.2.109,443,51275,0x0303,0x0005,NA,NA,NA,1.4e-05
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51272,38925,0x0303,0x0005,NA,NA,NA,0.00012
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51291,0x0303,0xc02b,NA,NA,NA,0.007331
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51270,38925,0x0303,0xc02b,NA,NA,NA,0.00033
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51264,NA,NA,NA,NA,NA,0.045034
Htbot.pcap,Malware,10.0.2.109,23.62.237.8,51283,443,NA,NA,NA,NA,NA,0.000149
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51270,NA,NA,NA,NA,NA,0.004349
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51291,443,NA,NA,NA,NA,NA,0.00015
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51278,0x0303,0xcc14,NA,NA,NA,0.034029
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51298,443,0x0303,0xcc14,NA,NA,NA,0.000148
Htbot.pcap,Malware,23.62.237.23,10.0.2.109,443,51298,0x0303,0x0005,NA,NA,NA,0.002581
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51278,38925,0x0303,0x0005,NA,NA,NA,0.000205
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51295,0x0303,0xcc14,NA,NA,NA,0.037074
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51300,443,0x0303,0xcc14,NA,NA,NA,0.000194
Htbot.pcap,Malware,23.62.237.22,10.0.2.109,443,51300,0x0303,0x0005,NA,NA,NA,0.001976
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51295,38925,0x0303,0x0005,NA,NA,NA,0.000191
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51294,0x0303,0xcc14,NA,NA,NA,0.027976
Htbot.pcap,Malware,10.0.2.109,23.62.237.14,51297,443,0x0303,0xcc14,NA,NA,NA,0.000269
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51278,NA,NA,NA,NA,NA,0.041687
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51298,443,NA,NA,NA,NA,NA,0.000232
Htbot.pcap,Malware,23.62.237.14,10.0.2.109,443,51297,0x0303,0x0005,NA,NA,NA,0.003438
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51294,38925,0x0303,0x0005,NA,NA,NA,0.000271
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51277,0x0303,0xcc14,NA,NA,NA,0.056134
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51299,443,0x0303,0xcc14,NA,NA,NA,0.000144
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51299,0x0303,0x0005,NA,NA,NA,0.00173
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51277,38925,0x0303,0x0005,NA,NA,NA,0.000315
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51295,NA,NA,NA,NA,NA,0.076876
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51300,443,NA,NA,NA,NA,NA,0.000133
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51277,NA,NA,NA,NA,NA,0.211792
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51299,443,NA,NA,NA,NA,NA,0.000145
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51260,NA,NA,NA,NA,NA,0.000739
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51287,443,NA,NA,NA,NA,NA,0.000233
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51294,NA,NA,NA,NA,NA,0.002033
Htbot.pcap,Malware,10.0.2.109,23.62.237.14,51297,443,NA,NA,NA,NA,NA,0.000224
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51267,0x0303,0xcc14,NA,NA,NA,0.069727
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51296,443,0x0303,0xcc14,NA,NA,NA,0.000299
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51296,0x0303,0x0005,NA,NA,NA,0.001132
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51296,NA,NA,NA,NA,NA,0.000211
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51267,38925,0x0303,0x0005,NA,NA,NA,0.000261
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51267,38925,NA,NA,NA,NA,NA,0.000188
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51262,0x0303,0xcc14,NA,NA,NA,0.143185
Htbot.pcap,Malware,10.0.2.109,31.13.64.7,51301,443,0x0303,0xcc14,NA,NA,NA,0.000283
Htbot.pcap,Malware,31.13.64.7,10.0.2.109,443,51301,0x0303,0xc02b,NA,NA,NA,0.015252
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51262,38925,0x0303,0xc02b,NA,NA,NA,0.000148
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51267,NA,NA,NA,NA,NA,0.016461
Htbot.pcap,Malware,10.0.2.109,23.62.237.9,51296,443,NA,NA,NA,NA,NA,0.000284
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51262,NA,NA,NA,NA,NA,0.001601
Htbot.pcap,Malware,10.0.2.109,31.13.64.7,51301,443,NA,NA,NA,NA,NA,0.000264
Htbot.pcap,Malware,23.62.237.9,10.0.2.109,443,51296,NA,NA,NA,NA,NA,0.00024
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51267,38925,NA,NA,NA,NA,NA,0.000229
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51272,NA,NA,NA,NA,NA,0.183383
Htbot.pcap,Malware,10.0.2.109,195.113.232.90,51275,443,NA,NA,NA,NA,NA,0.000175
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51245,0x0303,0xcc14,NA,NA,NA,0.259414
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51304,443,0x0303,0xcc14,NA,NA,NA,0.000182
Htbot.pcap,Malware,23.62.237.24,10.0.2.109,443,51304,0x0303,0x0005,NA,NA,NA,0.001779
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51245,38925,0x0303,0x0005,NA,NA,NA,0.000216
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51245,NA,NA,NA,NA,NA,0.041904
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51304,443,NA,NA,NA,NA,NA,0.000293
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51305,0x0303,0xcc14,NA,NA,NA,0.150855
Htbot.pcap,Malware,10.0.2.109,173.194.122.0,51306,443,0x0303,0xcc14,NA,NA,NA,0.000159
Htbot.pcap,Malware,173.194.122.0,10.0.2.109,443,51306,0x0303,0xcc14,NA,NA,NA,0.0011
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51305,38925,0x0303,0xcc14,NA,NA,NA,0.000125
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51305,NA,NA,NA,NA,NA,0.032282
Htbot.pcap,Malware,10.0.2.109,173.194.122.0,51306,443,NA,NA,NA,NA,NA,0.000178
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51311,0x0303,0xcc14,NA,NA,NA,0.259824
Htbot.pcap,Malware,10.0.2.109,173.194.122.0,51312,443,0x0303,0xcc14,NA,NA,NA,0.000272
Htbot.pcap,Malware,173.194.122.0,10.0.2.109,443,51312,0x0303,0xcc14,NA,NA,NA,0.001589
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51311,38925,0x0303,0xcc14,NA,NA,NA,0.000234
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51311,NA,NA,NA,NA,NA,0.063606
Htbot.pcap,Malware,10.0.2.109,173.194.122.0,51312,443,NA,NA,NA,NA,NA,7.4e-05
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51317,0x0303,0xcc14,NA,NA,NA,0.003145
Htbot.pcap,Malware,10.0.2.109,173.194.122.1,51320,443,0x0303,0xcc14,NA,NA,NA,0.000192
Htbot.pcap,Malware,173.194.122.1,10.0.2.109,443,51320,0x0303,0xcc14,NA,NA,NA,0.00281
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51317,38925,0x0303,0xcc14,NA,NA,NA,0.000209
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51317,NA,NA,NA,NA,NA,0.057136
Htbot.pcap,Malware,10.0.2.109,173.194.122.1,51320,443,NA,NA,NA,NA,NA,0.000269
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51347,0x0303,0xcc14,NA,NA,NA,0.197629
Htbot.pcap,Malware,10.0.2.109,179.60.192.3,51348,443,0x0303,0xcc14,NA,NA,NA,0.000191
Htbot.pcap,Malware,179.60.192.3,10.0.2.109,443,51348,0x0303,0xc02b,NA,NA,NA,0.020434
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51347,38925,0x0303,0xc02b,NA,NA,NA,0.000328
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51347,NA,NA,NA,NA,NA,0.00488
Htbot.pcap,Malware,10.0.2.109,179.60.192.3,51348,443,NA,NA,NA,NA,NA,0.000212
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51351,0x0303,0xcc14,NA,NA,NA,0.003363
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51359,443,0x0303,0xcc14,NA,NA,NA,0.000156
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51352,0x0303,0xcc14,NA,NA,NA,0.031517
Htbot.pcap,Malware,10.0.2.109,31.13.64.7,51354,443,0x0303,0xcc14,NA,NA,NA,0.000232
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51358,0x0303,0xcc14,NA,NA,NA,0.001498
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51361,443,0x0303,0xcc14,NA,NA,NA,0.000156
Htbot.pcap,Malware,31.13.64.7,10.0.2.109,443,51354,0x0303,0xc02b,NA,NA,NA,0.003795
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51352,38925,0x0303,0xc02b,NA,NA,NA,0.000144
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51361,0x0303,0xc02b,NA,NA,NA,0.003224
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51358,38925,0x0303,0xc02b,NA,NA,NA,0.000136
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51349,0x0303,0xcc14,NA,NA,NA,0.009318
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51355,443,0x0303,0xcc14,NA,NA,NA,0.000152
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51355,0x0303,0xc02b,NA,NA,NA,0.014759
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51349,38925,0x0303,0xc02b,NA,NA,NA,0.000234
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51353,0x0303,0xcc14,NA,NA,NA,0.000694
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51357,443,0x0303,0xcc14,NA,NA,NA,0.000147
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51357,0x0303,0xc02b,NA,NA,NA,0.014532
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51353,38925,0x0303,0xc02b,NA,NA,NA,0.000136
Htbot.pcap,Malware,23.62.237.24,10.0.2.109,443,51359,0x0303,0x0005,NA,NA,NA,0.001604
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51351,38925,0x0303,0x0005,NA,NA,NA,0.000142
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51362,0x0303,0xcc14,NA,NA,NA,0.00388
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51365,443,0x0303,0xcc14,NA,NA,NA,0.00011
Htbot.pcap,Malware,23.62.237.22,10.0.2.109,443,51365,0x0303,0x0005,NA,NA,NA,0.004498
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51362,38925,0x0303,0x0005,NA,NA,NA,0.00014
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51349,NA,NA,NA,NA,NA,2.7e-05
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51355,443,NA,NA,NA,NA,NA,0.000249
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51353,NA,NA,NA,NA,NA,0.004973
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51357,443,NA,NA,NA,NA,NA,0.000298
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51352,NA,NA,NA,NA,NA,2.9e-05
Htbot.pcap,Malware,10.0.2.109,31.13.64.7,51354,443,NA,NA,NA,NA,NA,0.000304
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51358,NA,NA,NA,NA,NA,0.001249
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51361,443,NA,NA,NA,NA,NA,0.000188
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51362,NA,NA,NA,NA,NA,0.015324
Htbot.pcap,Malware,10.0.2.109,23.62.237.22,51365,443,NA,NA,NA,NA,NA,0.000281
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51367,0x0303,0xcc14,NA,NA,NA,8.5e-05
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51369,443,0x0303,0xcc14,NA,NA,NA,0.000186
Htbot.pcap,Malware,23.62.237.24,10.0.2.109,443,51369,0x0303,0x0005,NA,NA,NA,0.006051
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51367,38925,0x0303,0x0005,NA,NA,NA,0.000258
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51368,0x0303,0xcc14,NA,NA,NA,0.014488
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51371,443,0x0303,0xcc14,NA,NA,NA,0.000146
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51356,0x0303,0xcc14,NA,NA,NA,0.003237
Htbot.pcap,Malware,10.0.2.109,23.62.237.6,51366,443,0x0303,0xcc14,NA,NA,NA,0.000147
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51367,NA,NA,NA,NA,NA,0.001047
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51369,443,NA,NA,NA,NA,NA,0.00014
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51364,0x0303,0xcc14,NA,NA,NA,0.00066
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51373,443,0x0303,0xcc14,NA,NA,NA,0.000146
Htbot.pcap,Malware,23.62.237.23,10.0.2.109,443,51371,0x0303,0x0005,NA,NA,NA,0.013394
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51368,38925,0x0303,0x0005,NA,NA,NA,0.000149
Htbot.pcap,Malware,23.62.237.6,10.0.2.109,443,51366,0x0303,0x0005,NA,NA,NA,0.007696
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51356,38925,0x0303,0x0005,NA,NA,NA,0.000166
Htbot.pcap,Malware,23.62.237.23,10.0.2.109,443,51373,0x0303,0x0005,NA,NA,NA,0.006989
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51364,38925,0x0303,0x0005,NA,NA,NA,0.000147
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51370,0x0303,0xcc14,NA,NA,NA,0.027134
Htbot.pcap,Malware,10.0.2.109,23.62.237.15,51380,443,0x0303,0xcc14,NA,NA,NA,0.000274
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51368,NA,NA,NA,NA,NA,0.009845
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51371,443,NA,NA,NA,NA,NA,0.000141
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51360,0x0303,0xcc14,NA,NA,NA,0.005992
Htbot.pcap,Malware,10.0.2.109,23.62.237.17,51363,443,0x0303,0xcc14,NA,NA,NA,0.000305
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51363,0x0303,0x0005,NA,NA,NA,0.000199
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51356,NA,NA,NA,NA,NA,3.7e-05
Htbot.pcap,Malware,23.62.237.17,10.0.2.109,443,51363,NA,NA,NA,NA,NA,9.8e-05
Htbot.pcap,Malware,10.0.2.109,23.62.237.6,51366,443,NA,NA,NA,NA,NA,0.0003
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51360,38925,0x0303,0x0005,NA,NA,NA,0.000222
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51360,38925,NA,NA,NA,NA,NA,0.000174
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51372,0x0303,0xcc14,NA,NA,NA,0.002746
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51375,443,0x0303,0xcc14,NA,NA,NA,0.000283
Htbot.pcap,Malware,23.62.237.15,10.0.2.109,443,51380,0x0303,0x0005,NA,NA,NA,0.005398
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51370,38925,0x0303,0x0005,NA,NA,NA,0.000261
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51364,NA,NA,NA,NA,NA,0.019801
Htbot.pcap,Malware,10.0.2.109,23.62.237.23,51373,443,NA,NA,NA,NA,NA,0.000144
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51350,0x0303,0xcc14,NA,NA,NA,0.048413
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51377,443,0x0303,0xcc14,NA,NA,NA,0.000263
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51375,0x0303,0xc02b,NA,NA,NA,0.001558
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51372,38925,0x0303,0xc02b,NA,NA,NA,0.000166
Htbot.pcap,Malware,31.13.91.6,10.0.2.109,443,51377,0x0303,0xc02b,NA,NA,NA,0.012229
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51350,38925,0x0303,0xc02b,NA,NA,NA,0.000282
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51351,NA,NA,NA,NA,NA,0.057171
Htbot.pcap,Malware,10.0.2.109,23.62.237.24,51359,443,NA,NA,NA,NA,NA,0.000301
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51372,NA,NA,NA,NA,NA,0.003759
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51375,443,NA,NA,NA,NA,NA,0.000272
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51388,0x0303,0xcc14,NA,NA,NA,0.027306
Htbot.pcap,Malware,10.0.2.109,216.58.211.42,51397,443,0x0303,0xcc14,NA,NA,NA,0.000144
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51350,NA,NA,NA,NA,NA,0.00323
Htbot.pcap,Malware,10.0.2.109,31.13.91.6,51377,443,NA,NA,NA,NA,NA,0.000125
Htbot.pcap,Malware,216.58.211.42,10.0.2.109,443,51397,0x0303,0xcc13,NA,NA,NA,0.014202
Htbot.pcap,Malware,10.0.2.109,194.247.12.49,51388,38925,0x0303,0xcc13,NA,NA,NA,0.000189
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51370,NA,NA,NA,NA,NA,2.6e-05
Htbot.pcap,Malware,10.0.2.109,23.62.237.15,51380,443,NA,NA,NA,NA,NA,5.2e-05
Htbot.pcap,Malware,194.247.12.49,10.0.2.109,38925,51388,NA,NA,NA,NA,NA,0.004327
